source,ENGINE_RPM ()_mean,ENGINE_RPM ()_std,ENGINE_RPM ()_max,ENGINE_RPM ()_min,ENGINE_RPM ()_roc,VEHICLE_SPEED ()_mean,VEHICLE_SPEED ()_std,VEHICLE_SPEED ()_max,VEHICLE_SPEED ()_min,VEHICLE_SPEED ()_roc,THROTTLE ()_mean,THROTTLE ()_std,THROTTLE ()_max,THROTTLE ()_min,THROTTLE ()_roc,ENGINE_LOAD ()_mean,ENGINE_LOAD ()_std,ENGINE_LOAD ()_max,ENGINE_LOAD ()_min,ENGINE_LOAD ()_roc,COOLANT_TEMPERATURE ()_mean,COOLANT_TEMPERATURE ()_std,COOLANT_TEMPERATURE ()_max,COOLANT_TEMPERATURE ()_min,COOLANT_TEMPERATURE ()_roc,LONG_TERM_FUEL_TRIM_BANK_1 ()_mean,LONG_TERM_FUEL_TRIM_BANK_1 ()_std,LONG_TERM_FUEL_TRIM_BANK_1 ()_max,LONG_TERM_FUEL_TRIM_BANK_1 ()_min,LONG_TERM_FUEL_TRIM_BANK_1 ()_roc,SHORT_TERM_FUEL_TRIM_BANK_1 ()_mean,SHORT_TERM_FUEL_TRIM_BANK_1 ()_std,SHORT_TERM_FUEL_TRIM_BANK_1 ()_max,SHORT_TERM_FUEL_TRIM_BANK_1 ()_min,SHORT_TERM_FUEL_TRIM_BANK_1 ()_roc,INTAKE_MANIFOLD_PRESSURE ()_mean,INTAKE_MANIFOLD_PRESSURE ()_std,INTAKE_MANIFOLD_PRESSURE ()_max,INTAKE_MANIFOLD_PRESSURE ()_min,INTAKE_MANIFOLD_PRESSURE ()_roc,FUEL_TANK ()_mean,FUEL_TANK ()_std,FUEL_TANK ()_max,FUEL_TANK ()_min,FUEL_TANK ()_roc,ABSOLUTE_THROTTLE_B ()_mean,ABSOLUTE_THROTTLE_B ()_std,ABSOLUTE_THROTTLE_B ()_max,ABSOLUTE_THROTTLE_B ()_min,ABSOLUTE_THROTTLE_B ()_roc,PEDAL_D ()_mean,PEDAL_D ()_std,PEDAL_D ()_max,PEDAL_D ()_min,PEDAL_D ()_roc,PEDAL_E ()_mean,PEDAL_E ()_std,PEDAL_E ()_max,PEDAL_E ()_min,PEDAL_E ()_roc,COMMANDED_THROTTLE_ACTUATOR ()_mean,COMMANDED_THROTTLE_ACTUATOR ()_std,COMMANDED_THROTTLE_ACTUATOR ()_max,COMMANDED_THROTTLE_ACTUATOR ()_min,COMMANDED_THROTTLE_ACTUATOR ()_roc,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_mean,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_std,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_max,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_min,FUEL_AIR_COMMANDED_EQUIV_RATIO ()_roc,ABSOLUTE_BAROMETRIC_PRESSURE ()_mean,ABSOLUTE_BAROMETRIC_PRESSURE ()_std,ABSOLUTE_BAROMETRIC_PRESSURE ()_max,ABSOLUTE_BAROMETRIC_PRESSURE ()_min,ABSOLUTE_BAROMETRIC_PRESSURE ()_roc,INTAKE_AIR_TEMP ()_mean,INTAKE_AIR_TEMP ()_std,INTAKE_AIR_TEMP ()_max,INTAKE_AIR_TEMP ()_min,INTAKE_AIR_TEMP ()_roc,TIMING_ADVANCE ()_mean,TIMING_ADVANCE ()_std,TIMING_ADVANCE ()_max,TIMING_ADVANCE ()_min,TIMING_ADVANCE ()_roc,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_mean,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_std,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_max,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_min,CATALYST_TEMPERATURE_BANK1_SENSOR1 ()_roc,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_mean,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_std,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_max,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_min,CATALYST_TEMPERATURE_BANK1_SENSOR2 ()_roc,CONTROL_MODULE_VOLTAGE ()_mean,CONTROL_MODULE_VOLTAGE ()_std,CONTROL_MODULE_VOLTAGE ()_max,CONTROL_MODULE_VOLTAGE ()_min,CONTROL_MODULE_VOLTAGE ()_roc,COMMANDED_EVAPORATIVE_PURGE ()_mean,COMMANDED_EVAPORATIVE_PURGE ()_std,COMMANDED_EVAPORATIVE_PURGE ()_max,COMMANDED_EVAPORATIVE_PURGE ()_min,COMMANDED_EVAPORATIVE_PURGE ()_roc,TIME_RUN_WITH_MIL_ON ()_mean,TIME_RUN_WITH_MIL_ON ()_std,TIME_RUN_WITH_MIL_ON ()_max,TIME_RUN_WITH_MIL_ON ()_min,TIME_RUN_WITH_MIL_ON ()_roc,TIME_SINCE_TROUBLE_CODES_CLEARED ()_mean,TIME_SINCE_TROUBLE_CODES_CLEARED ()_std,TIME_SINCE_TROUBLE_CODES_CLEARED ()_max,TIME_SINCE_TROUBLE_CODES_CLEARED ()_min,TIME_SINCE_TROUBLE_CODES_CLEARED ()_roc,DISTANCE_TRAVELED_WITH_MIL_ON ()_mean,DISTANCE_TRAVELED_WITH_MIL_ON ()_std,DISTANCE_TRAVELED_WITH_MIL_ON ()_max,DISTANCE_TRAVELED_WITH_MIL_ON ()_min,DISTANCE_TRAVELED_WITH_MIL_ON ()_roc
live28,46.833333333333336,5.458398817149479,50.0,35.0,0.5078764965343596,20.32679744444444,2.054287575771656,23.137255,17.647058,-0.0256989724847748,35.119825500000005,8.113251337173972,47.843136,25.09804,0.233597354757402,87.5,1.0431851677040116,89.0,86.0,-0.0289855072463771,0.8246527777777778,1.35242747478401,2.34375,-0.78125,0.1060045158580155,0.2604166666666667,2.6255251575525183,3.125,-3.125,0.3800409577819892,35.05555555555556,10.811063082200578,51.0,20.0,0.2465868515017786,20.65359494444444,5.090048074296345,27.843138,9.019608,-0.2903493026675055,54.291938166666654,1.5984603325822184,56.862743,51.372547,-0.1574887498424683,23.20261455555556,1.4059214873286414,25.09804,20.392157,-0.159630333123293,39.15032716666667,1.1822232462860345,40.784313,36.470589,-0.1270122785129168,21.546841055555557,1.1371533209969569,23.137255,19.215687,-0.0638356840999773,0.0,0.0,0.0,0.0,0.0,101.61111111111111,0.5016313257045503,102.0,101.0,-0.0348666246586875,3.899782222222223,1.565580730904803,6.27451,1.176471,-0.1925777408107539,23.22222222222222,5.000653552058213,28.0,14.0,0.5881117412308323,566.049998,42.17953968482673,594.900024,475.900024,3.9124132829238767,446.8611094444444,43.009083366907134,479.799988,359.899994,3.952278363369169,13.6075,0.0539730324819169,13.652,13.476,-0.0034467548834279,34.40087066666667,27.47924177891466,94.509804,12.941176,-3.2318139741652008,0.0,0.0,0.0,0.0,0.0,8952.388888888889,2.5699368014405906,8957.0,8949.0,-0.2650703633691216,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,38.8125,12.023414656411047,51.0,22.0,-1.2551347277180471,20.6127451875,2.798615097712085,24.313726,17.647058,0.0758893636706406,46.17647025,10.713373334196504,60.0,31.372549,1.3268453582061324,87.75,0.4472135954999579,88.0,87.0,0.0037686074995252,0.1953125,1.924265958532413,2.34375,-2.34375,-0.1513331449029638,0.78125,2.057126839388698,3.125,-1.5625,-0.2190503109101201,40.25,14.11146106302722,61.0,27.0,0.4002261164500449,23.921569,5.715274356932471,31.764706,13.333333,0.8228865724514474,57.49999975,5.184535027709423,68.627449,51.372547,0.6897290936498577,25.490196125,4.742774740474453,34.509804,20.0,0.5828779562841158,41.666666750000005,4.793305125740658,50.980392,35.686275,0.5627786221970629,23.749999875,3.5074659446953995,34.117645,19.215687,0.4051622487280741,0.0,0.0,0.0,0.0,0.0,101.75,0.4472135954999579,102.0,101.0,0.0881854154889749,5.5882355,4.572174565548608,15.294118,1.176471,0.5193289029583227,21.375,4.5147905082443565,28.0,17.0,-0.7458074241567519,583.2625045,31.24978040989879,623.299988,536.5,0.6023363964573915,438.15000525,95.34806887679244,516.900024,276.299988,2.125194310155836,13.5615,0.0484396531779486,13.613,13.515,-0.0041982287544752,11.3480393125,4.665334529252148,15.294118,2.745098,0.0009606314301589,0.0,0.0,0.0,0.0,0.0,8950.75,2.23606797749979,8952.0,8947.0,0.0188430374975502,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,45.72727272727273,10.527561230149434,60.0,22.0,0.9834001144820496,20.70112896969697,2.079165821149726,24.313726,16.862745,-0.0038812005834737,41.05763524242424,14.904697002793126,63.137257,19.215687,-0.8951461384863112,87.0,1.479019945774904,90.0,85.0,-0.0414350868770446,0.3314393939393939,2.048736918458754,3.125,-2.34375,0.0449791808999735,0.9706439393939394,3.700799799024817,7.03125,-3.90625,-0.276337777203335,38.90909090909091,13.965053786961484,62.0,22.0,-0.1164761711320631,21.81818221212121,3.883167723934954,31.764706,14.117647,-0.5887747880052796,55.55555524242424,4.733036980406502,68.627449,49.803921,-0.3968273817973963,23.731432181818175,4.165364363605365,34.509804,16.078432,-0.3164655122329806,39.66726096969697,4.28703976383584,50.980392,31.764706,-0.344010663626153,22.06773624242424,3.287272064792764,34.117645,17.647058,-0.2962773252580639,0.0,0.0,0.0,0.0,0.0,101.9090909090909,0.2919371040605711,102.0,101.0,0.0183909743892766,3.8859181212121214,4.010467478910741,15.294118,0.0,-0.3228667244862411,21.57575757575757,5.208348484826447,27.0,0.0,0.2665952693096201,588.1848532121212,34.889191477168765,630.400024,523.400024,-0.1165270692245453,476.22727818181824,39.02729097084515,525.099976,399.0,-0.6262314272946126,13.606242424242424,0.0739062033522177,13.71,13.417,0.0053862658566758,26.96375503030303,18.170883027310328,60.0,0.0,2.905669654412282,0.0,0.0,0.0,0.0,0.0,8952.939393939394,1.818986564329743,8957.0,8950.0,0.0346030983990919,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,48.869565217391305,6.238264344269608,61.0,37.0,0.2792652719844575,22.063086152173916,4.496758664524255,35.686275,16.862745,0.2397876038344626,40.45183286956523,20.711586333109405,94.117645,18.431372,0.1404563176636733,86.69565217391305,1.1327364156941426,90.0,86.0,-0.0977921701926848,-0.2377717391304347,2.239399006570294,3.125,-5.46875,-0.0465353880054372,-0.390625,2.9405181746448474,5.46875,-4.6875,-0.0223503897747018,41.60869565217392,20.155482585660646,95.0,21.0,0.1837463408356983,19.59931804347826,3.655916458383077,27.843138,14.117647,-0.0839114021488687,55.11508921739132,6.011767949639957,72.549019,49.803921,0.2330091016201963,22.745098173913046,4.113806351639736,32.549019,16.078432,0.0241788873995966,38.661552021739126,4.149849314963223,48.627453,31.764706,0.0193852092773776,22.01193532608696,4.653747949934547,36.07843,17.647058,0.2169963730899771,0.0,0.0,0.0,0.0,0.0,101.84782608695652,0.3631584474730203,102.0,101.0,-0.0084495866350694,3.6828644130434784,4.694596552358654,17.647058,0.0,0.2039691755648068,19.630434782608692,7.872197760761672,27.0,0.0,-0.8834964989973824,559.8086959130435,58.28297455658176,630.400024,404.100006,-2.265191353370781,427.50000195652177,96.72900465233452,525.099976,135.600006,-1.9127254310899064,13.626391304347829,0.0766302749167483,13.71,13.417,0.0034253637718611,35.507246673913045,26.824944753573053,100.0,0.0,-0.1733901603814061,0.0,0.0,0.0,0.0,0.0,8952.630434782608,2.602210134585802,8957.0,8946.0,0.1197739628346599,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,49.23076923076923,7.651836857085323,61.0,27.0,-0.3737544198008048,21.458018948717942,5.225019452277455,35.686275,17.647058,-0.4387446812386544,35.66616402564103,21.54947005752745,94.117645,18.431372,-1.195462747776887,86.3076923076923,0.8930682225913256,88.0,85.0,0.0250455373406188,0.7411858974358975,2.4960695739804906,3.125,-5.46875,0.2537827801886037,-0.6410256410256411,1.187150913779876,0.78125,-2.34375,-0.0360364432658267,36.17948717948718,21.07739097365729,95.0,21.0,-1.3784420872175849,20.32177,3.305440000640268,25.09804,14.509804,0.0101684967855962,54.86173920512821,6.514871220364145,72.549019,49.803921,-0.3441719775260197,22.53393656410256,4.321080038609262,32.549019,16.078432,-0.0570293498607198,38.421317384615385,4.38489725698333,48.627453,31.764706,-0.0635107160880835,21.930618487179483,5.095168210511229,36.07843,18.039215,-0.2761548315654439,0.0,0.0,0.0,0.0,0.0,101.92307692307692,0.2699527623995085,102.0,101.0,0.0187238829958227,3.5495224102564102,5.182243803607959,17.647058,0.0,-0.2665431177006607,17.641025641025642,8.749397511549848,27.0,2.0,0.8775045537340846,557.9282054358973,31.83606769096147,595.299988,500.900024,-2.094797555984491,436.59486902564095,30.1515839823313,474.400024,377.799988,-1.006240971284999,13.631846153846151,0.0792459656823177,13.71,13.437,0.0021957569913214,30.588234794871795,28.548316068557728,100.0,0.0,-0.0883541185579967,0.0,0.0,0.0,0.0,0.0,8953.333333333334,2.474430645127048,8957.0,8949.0,0.0522340083575117,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,46.41176470588236,10.30774244765562,65.0,27.0,0.2965576649107017,20.657439323529413,3.410174264000326,28.627451,17.647058,0.2115852188980482,35.32872020588235,18.50602897463968,85.490196,19.215687,0.5186076907530323,86.97058823529412,1.2669527775191378,89.0,85.0,0.0108007818970915,0.8042279411764706,2.4591635028945027,3.125,-5.46875,-0.1166840605638891,1.1259191176470589,3.167275459454519,5.46875,-3.125,0.3270932727031752,35.94117647058823,18.59446182859797,82.0,21.0,0.8225159858197829,20.207612882352944,2.896648988760903,25.09804,14.509804,-0.1057276282344446,54.44059952941177,4.049570062056998,66.274513,49.803921,0.1464531173011288,22.479815529411766,3.557320838254442,31.372549,16.078432,-0.021190996587484,38.3621685,3.62833665937938,47.450981,31.764706,-0.0184300881787776,21.464821294117648,3.148093007655717,30.980392,18.431372,0.1071437978166477,0.0,0.0,0.0,0.0,0.0,101.88235294117646,0.3270349700838643,102.0,101.0,-0.0243845873504941,3.1141869411764707,3.302173318885334,12.156863,0.0,0.063469042010403,18.529411764705884,7.855649555989884,28.0,2.0,-0.3360666600404071,552.6735248235295,38.50714783652055,609.299988,497.299988,0.712575894775105,403.8235311764706,94.2606813725303,508.299988,215.300003,-3.013815485041199,13.597911764705882,0.0807807986662365,13.691,13.476,-0.0089584534340519,22.525951,22.83715010897184,84.705879,0.0,-1.241901484378513,0.0,0.0,0.0,0.0,0.0,8951.529411764706,3.24023282101809,8957.0,8947.0,-0.4512473909154221,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,49.56666666666667,10.688967349024216,65.0,35.0,1.0636493042442048,21.490196299999997,3.216379142839373,27.843138,18.431372,0.0866726350986418,37.738562566666666,20.943471545851946,85.490196,19.215687,0.7849176089824823,86.66666666666667,1.347624559743176,89.0,85.0,-0.1615199140109745,0.5208333333333334,2.6380695441061115,3.125,-5.46875,-0.028823388432173,3.359375,3.705226151684848,9.375,-3.125,0.4838244051942155,39.4,21.359969004239428,82.0,21.0,0.7641402550621436,20.039216066666665,2.310525938665435,24.313726,14.509804,-0.0541019636870627,54.771241766666655,4.039253580523969,66.274513,50.588234,0.0672145336257988,22.326797466666665,3.5495381896690965,31.372549,16.078432,0.0681942248787293,38.23529406666668,3.652355024456959,47.450981,31.764706,0.0704043403828983,21.699346566666662,3.304104843957261,30.980392,18.431372,0.0723980374749644,0.0,0.0,0.0,0.0,0.0,101.73333333333332,0.4497764451088036,102.0,101.0,-0.045202335647679,3.189542533333333,3.2415610645517234,12.156863,0.0,0.0413312358597638,18.766666666666666,7.550671736882814,28.0,7.0,0.3262644162332687,563.0966574666667,37.94317011169735,611.299988,497.299988,1.9243179922723723,413.4666686666668,104.64926398987768,510.5,215.300003,8.702785226446787,13.578966666666664,0.0814546556038401,13.691,13.476,0.0046314382825428,20.666666433333337,14.540343846439107,36.862743,0.0,1.2530610029920923,0.0,0.0,0.0,0.0,0.0,8950.266666666666,2.3770937534400445,8953.0,8947.0,0.1271243064228515,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,53.1,3.209361307176242,61.0,51.0,-0.7407227746786472,20.58823526666667,1.9424432457013217,24.313726,17.647058,-0.0599222119815687,32.562092066666665,11.713879109393655,58.431374,22.352942,-0.7814603570215939,86.6,0.8944271909999157,88.0,85.0,0.1804511278195604,1.6145833333333333,1.7878137032822177,3.125,-1.5625,0.0037897162260486,2.03125,4.044430970482745,9.375,-4.6875,-0.5695943487752144,33.6,12.1104115935635,60.0,21.0,-0.7771040504487162,18.98039233333333,3.525051666629841,27.058823,14.117647,-0.0034242600048599,53.86928083333334,1.9197414814771296,58.039215,50.980392,-0.0682922391462501,22.431372766666662,1.4395875979554529,24.705883,19.607843,0.0947340572398785,38.40522889999999,1.452544524549137,40.784313,35.686275,0.0916903482900859,21.12418323333333,1.5575448731457016,24.313726,18.82353,-0.0300561789958738,0.0,0.0,0.0,0.0,0.0,101.86666666666666,0.3457459036417604,102.0,101.0,0.0717923841862724,2.745098,1.615263418082636,5.882353,0.0,0.0593513829735698,24.3,3.5443009135113286,28.0,18.0,0.5893766674751508,556.8199892,35.77400685961509,611.299988,522.099976,-7.954983833131099,446.38666186666666,36.4047311402531,510.5,414.399994,-9.205142218772693,13.664899999999994,0.0477091403083889,13.71,13.554,0.0102755275284983,28.58823526666666,17.263612754040086,71.764709,0.0,0.877715981566736,0.0,0.0,0.0,0.0,0.0,8953.1,1.3222238320605804,8954.0,8950.0,0.3739995149163154,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,50.0,0.0,50.0,50.0,0.0,48.34733871428572,25.782849691424307,69.019608,20.784313,-16.078431666666688,70.02801028571427,36.89253069720995,99.607841,30.588236,-23.006535000000014,87.14285714285714,1.0690449676496976,88.0,86.0,-0.6666666666666723,-2.455357142857143,3.758361214393468,1.5625,-5.46875,2.343750000000002,3.794642857142857,0.8351913809763263,4.6875,3.125,0.5208333333333336,71.42857142857143,36.882051383914565,101.0,32.0,-23.000000000000018,21.120448142857143,2.6348400615071776,23.921568,18.431372,1.6339865833333416,79.71988642857141,24.315530417509265,99.215683,53.725491,-15.163397333333346,38.03921571428571,14.687133249237824,50.588234,22.352942,-9.15032633333335,54.11764657142857,14.687132181209542,66.666664,38.431374,-9.150325666666683,48.12324785714286,25.605284238179504,70.196075,20.784313,-15.947712000000037,0.0,0.0,0.0,0.0,0.0,101.42857142857144,0.5345224838248488,102.0,101.0,0.333333333333332,30.47619071428572,25.60528505938017,52.549019,3.137255,-15.94771250000003,13.714285714285714,13.36306209562122,28.0,3.0,8.333333333333337,578.2000034285714,10.386374818339512,589.599976,567.799988,6.377780444444436,472.1000017142857,7.571647746700607,478.799988,463.700012,-4.705549555555563,13.562857142857142,0.0833855074766757,13.652,13.496,0.0519999999999989,49.24369757142858,4.049274590805405,52.549019,41.568626,-0.4357291388887822,0.0,0.0,0.0,0.0,0.0,8951.857142857143,1.0690449676496976,8953.0,8951.0,0.6666666666660501,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,50.0,7.99218368157289,63.0,39.0,1.297709923664157,25.44406,5.154070796361928,35.686275,20.784313,0.8785555589482661,59.607842352941184,23.17170771786348,93.725487,30.588236,3.5749063927998503,86.88235294117646,0.781213234429025,88.0,86.0,-0.03147676939026,-2.297794117647059,2.863451620252337,1.5625,-5.46875,-0.3193914334181356,2.1599264705882355,2.416346571991333,4.6875,-1.5625,-0.5348223541607761,60.1764705882353,22.619779215648983,96.0,32.0,3.5894826123833146,20.576701294117647,2.9611009324319046,23.921568,15.686275,0.1063393071969518,59.58477505882353,6.502402623361117,72.15686,53.725491,1.0118489838218223,26.066897647058823,3.631734251089175,32.549019,22.352942,0.5109507787516064,42.14533017647059,3.631734640931044,48.627453,38.431374,0.5109508472339985,25.55940023529412,5.265418730964062,35.686275,20.784313,0.8396762016146784,0.0,0.0,0.0,0.0,0.0,101.82352941176472,0.3929526239966878,102.0,101.0,-0.055225709169731,7.6816611764705875,5.004916445736934,16.862745,3.137255,0.6824586184776781,17.176470588235293,8.966850716093465,28.0,3.0,-1.3225897653378331,568.2823557647058,34.274725580576536,602.799988,507.799988,1.947023592372807,442.4647037647059,35.440903661755534,475.0,381.899994,0.6733761051739305,13.595588235294118,0.0692893018650144,13.652,13.496,-0.017090943360664,46.36678323529412,19.15633639175215,69.803925,0.0,-0.2953157534633507,0.0,0.0,0.0,0.0,0.0,8952.70588235294,2.9318233635903304,8957.0,8949.0,-0.55772311751965,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,52.10526315789474,7.340108512989174,63.0,38.0,-0.7135898200616816,24.107327315789476,5.442319199088771,35.686275,18.039215,-0.9089118632071156,47.16202305263158,23.14937769396524,93.725487,21.960785,-3.928429784869367,86.26315789473684,0.8056815791722831,87.0,85.0,-0.0481161149219649,-1.0279605263157894,2.1951229958945957,1.5625,-5.46875,0.2823963614673648,1.356907894736842,1.9108640592284103,3.90625,-1.5625,0.4566805845511318,50.05263157894737,22.9212993722494,96.0,24.0,-3.9777313848296,19.29824568421053,3.9031789533922505,23.921568,10.980392,-0.4525196623256193,56.84210468421052,7.166300120193991,72.15686,49.803921,-1.1417861082281755,23.653250842105265,4.539642844118103,32.549019,18.431372,-0.6681624022268913,39.607843315789474,4.629002452886896,48.627453,34.117645,-0.6715933520230934,23.715170526315788,5.574161018959728,35.686275,18.82353,-0.8837271618782973,0.0,0.0,0.0,0.0,0.0,101.6842105263158,0.4775669329409193,102.0,101.0,0.0592504225072102,5.077399421052631,5.6033678211190825,16.862745,0.0,-0.8588283375418828,11.157894736842104,16.087480148981058,25.0,-16.0,1.4399045630778302,545.0263110526316,59.44230131426631,602.799988,409.399994,-2.3993792179475766,396.2210508947369,113.47735207582596,462.899994,138.300003,-1.6676544824869262,13.552210526315788,0.0875662155472256,13.691,13.359,-8.23143453615408e-05,20.92879284210527,23.69989524854052,69.803925,0.0,-3.4917386790603437,0.0,0.0,0.0,0.0,0.0,8949.526315789473,2.2203208239809644,8953.0,8946.0,-0.0584551148226132,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,48.0,7.183313998427188,54.0,39.0,-0.5945945945946182,22.24599009090909,0.183176286267329,22.352942,21.960785,0.0423953513513523,37.7183609090909,5.539882425382138,49.019608,31.764706,-0.105988432432437,86.36363636363636,0.504524979109513,87.0,86.0,0.0540540540540554,-0.78125,0.0,-0.78125,-0.78125,0.0,2.769886363636364,3.0129043014250305,3.90625,-6.25,-0.1689189189189252,40.09090909090909,0.8312094145936335,41.0,39.0,0.1621621621621667,20.606060545454543,2.5557293319170693,22.745098,15.686275,0.4592827837838038,54.43850245454546,2.1032055445148186,56.862743,50.588234,-0.0105990270270291,21.853832727272724,2.9921896828191588,24.705883,16.078432,-0.0741918198198227,37.78966145454546,3.074233504946636,40.392159,31.764706,-0.0953894054054096,21.74688072727273,1.756964842653608,23.529411,18.431372,-0.0317965315315327,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,102.0,0.0,3.172905818181818,1.3060007390145552,4.705883,0.784314,-0.0141317567567571,21.0,4.774934554525329,25.0,15.0,-0.5945945945946172,559.3999858181818,7.34152252329727,565.599976,548.5,-0.88198111711715,430.5909063636364,9.224688228682194,437.899994,417.899994,-1.036936450450498,13.486727272727274,0.0294281868591696,13.515,13.437,-0.0022702702702706,18.43137290909091,4.11297585592088,24.313726,14.117647,0.3691926891892025,0.0,0.0,0.0,0.0,0.0,8949.0,0.0,8949.0,8949.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,48.34782608695652,7.023393997285552,55.0,39.0,0.8419717863370697,21.39812482608696,1.3472387592486632,22.745098,18.039215,-0.3019342151687926,34.0664962173913,8.773121376473602,49.019608,22.745098,-0.98732294182937,87.04347826086956,1.1862186242450965,89.0,86.0,0.1781581867173686,0.5774456521739131,1.902284193584664,3.125,-0.78125,0.3838762085908882,0.4076086956521739,2.8155519782439957,3.90625,-6.25,-0.6196504992864957,35.73913043478261,8.241896247523425,46.0,25.0,-1.2439372325249587,21.466325695652177,3.673465950611635,28.627451,15.686275,-0.0789409984150036,53.79369073913045,2.0501973275254444,56.862743,50.588234,-0.2738074489618378,21.892583304347824,2.5044843576573066,24.705883,16.078432,-0.0235580294817594,37.85166252173914,2.530080899533486,40.392159,31.764706,-0.0029526439214445,21.227621652173912,1.5565684377004263,23.529411,18.431372,-0.1771200742590267,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,102.0,0.0,3.0520035217391297,1.717354501465206,5.098039,0.392157,-0.1162982826121695,22.869565217391305,4.213661200365123,27.0,15.0,0.7688223173243315,549.008690956522,35.74070923671356,595.799988,481.900024,0.0604228961801545,425.6608687826087,35.58164362088519,479.0,362.700012,2.271628191789455,13.562695652173913,0.0997243632047894,13.71,13.437,0.0316615945474685,34.39045182608696,32.40296104162875,100.0,0.0,2.743357560627397,0.0,0.0,0.0,0.0,0.0,8951.739130434782,3.1797282803344844,8957.0,8949.0,0.8559201141228397,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
live28,53.285714285714285,1.6035674514745462,55.0,52.0,-3.999999999996197,22.745097285714284,4.401949803907875,26.274509,18.039215,10.98039199998962,43.58543271428572,25.83222229794496,68.235291,16.862745,62.35293799994103,86.0,0.0,86.0,86.0,0.0,-1.7857142857142858,3.543416934461505,1.5625,-5.46875,-7.812499999992611,1.8973214285714288,1.9586974079000272,3.90625,0.0,4.427083333329146,47.142857142857146,27.26064667506729,69.0,18.0,67.99999999993568,20.448179142857143,4.80520748832734,25.09804,14.509804,11.721132444431442,55.51820757142857,4.726844848081004,60.392159,49.803921,11.50326933332206,22.68907628571429,4.664461373256462,27.450981,16.078432,11.154684222210715,38.26330657142857,4.964863222291252,43.137257,31.764706,12.11329133332119,22.29691857142857,3.831839923919267,26.274509,18.039215,9.324618888880345,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,102.0,0.0,4.257703142857143,3.825145048872893,8.235294,0.0,9.324618666657711,10.571428571428571,4.27617987059879,14.0,6.0,10.666666666656578,579.4428537142857,35.61890634507368,608.0,541.0,88.84445511102649,465.4428451428571,43.9797172259706,501.599976,418.299988,109.68887022211833,13.651857142857144,0.0488754490906179,13.71,13.613,-0.1208888888887582,18.99159657142857,13.548546024320654,29.019608,0.0,21.74291911107027,0.0,0.0,0.0,0.0,0.0,8952.857142857143,1.0690449676496976,8954.0,8952.0,-2.666666666660788,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,255.0,0.0
